   1.0000000e+04   5.0000000e+03   3.0000000e+03   2.0000000e+03   1.0000000e+03
   2.2300000e+02   2.5600000e+02   2.6900000e+02   2.8100000e+02   2.8800000e+02
   1.0000000e+04   5.0000000e+03   3.0000000e+03   2.0000000e+03   1.0000000e+03
   2.2300000e+02   2.5600000e+02   2.6900000e+02   2.8100000e+02   2.8800000e+02
